"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id","fielder_distance_x","fielder_distance_y"
7,5,1,"no_out","run",93.731,1.401,156.964,2.503,-43.35322,25.2455,85.1687,98.84607,-0.59198,-26.51506,-31.99939,-79.50449,133.4317,25.37151,-142.217,262.852,-12.623,336.973,123.523,269.61,-161.59173,234.64356,15.16106,-26.65905,100.16313,9.621,376,358,28,9,3460,-19.37473,-28.20844
9,5,-1,"no_out","no_run",76.57,1.135,137.56,3.87,25.97797,41.60671,51.13431,70.85684,-2.41825,-25.49087,-21.02227,71.45738,102.78421,60.66615,-120.232,263.531,16.685,309.574,134.264,229.945,149.41117,165.94066,36.17652,26.45953,72.15547,9.621,376,331,4,9,3461,15.14717,-64.00434
7,4,-1,"no_out","run",64.726,2.879,206.621,3.4,-38.25925,38.19149,84.62128,100.41475,0.39637,-23.31935,-32.11684,-96.33475,162.51762,46.72321,-142.292,258.315,-19.018,309.832,120.019,246.628,-190.96827,283.91243,22.73008,-23.88868,101.91758,8.963,377,31,10,27,3462,-48.67627,25.59743
8,3,-4,"no_out","no_run",72.994,0.834,146.737,6.072,-13.2833,67.13069,48.015,83.59674,0.24001,-32.44524,-26.54167,-29.82041,126.14546,132.57096,-151.976,250.769,-23.986,310.611,124.869,267.781,-50.28757,224.84895,53.43661,-15.51037,84.83838,9.112,377,70,12,27,3463,-26.30157,-85.76205
8,2,-1,"no_out","run",78.204,1.268,186.914,5.205,-0.38674,51.11278,68.83607,85.73839,0.87154,-22.78018,-34.38451,16.80108,178.17048,93.23937,-130.003,256.344,-5.314,317.007,124.218,266.801,49.00451,305.0765,36.65237,-0.53788,87.26817,9.112,377,457,4,27,3464,54.31851,-11.9305
8,5,-1,"no_out","run",92.556,1.235,192.679,3.336,9.353,32.60215,92.24093,98.27903,1.28469,-20.34781,-29.28107,32.88806,184.67143,42.17616,-111.934,286.067,30.082,323.322,139.856,256.11,79.58972,325.82027,19.62954,5.48965,99.65552,9.437,377,196,19,10,3468,49.50772,2.49826999999999
8,3,0,"no_out","run",80.201,1.167,41.266,3.804,4.79452,34.12649,87.63892,94.17104,1.59364,-19.03262,-31.4839,4.37647,197.07198,50.41651,-134.453,249.571,-19.847,313.621,137.832,261.506,-9.74973,348.29753,21.42089,3.10815,95.39809,9.399,377,381,12,10,3470,10.09727,34.67653
7,1,0,"no_out","run",85.602,1.201,111.239,4.171,-27.90526,47.57717,56.70056,72.14766,2.40043,-23.29481,-30.41354,-84.00253,118.86521,71.56986,-132.574,258.145,-14.869,320.529,119.717,269.109,-169.79674,192.57558,37.10134,-25.72208,80.58729,9.399,377,81,19,10,3471,-37.22274,-65.56942
7,9,-10,"no_out","no_run",77.977,1.52,147.278,3.2,-37.41125,30.1451,71.91117,86.48437,0.89561,-23.43621,-28.35846,-85.22248,129.71187,40.27393,-130.92,246.153,-15.882,304.938,124.132,279.703,-171.27211,209.56322,20.50496,-27.12711,87.42932,8.703,378,120,13,10,3472,-40.35211,-36.58978
7,7,6,"no_out","run",74.119,2.903,203.406,3.703,-28.55089,33.12679,87.23751,97.58545,-0.65103,-25.402,-31.16038,-67.36109,188.772,48.61402,-115.494,263.8,23.723,312.42,135.112,227.648,-116.79086,329.00827,19.98964,-17.91662,98.92495,8.747,378,334,11,10,3475,-1.29686,65.20827
8,3,-3,"no_out","run",96.531,0.634,207.442,5.706,11.0375,55.25176,72.26965,91.63779,0.87154,-22.78018,-34.38451,24.97043,186.20233,107.38175,-119.238,277.361,20.731,332.344,143.527,257.643,42.61063,317.39386,37.25009,8.77522,93.14772,8.621,378,432,9,10,3478,21.87963,-14.95014
8,8,3,"no_out","run",65.7,1.3,143,6.166,-19.61063,58.32327,78.22772,99.52767,10.4272,-19.19662,-39.63291,-51.24671,211.84034,128.33504,-121.7714,259.74012,21.39143,315.3451,146.0399,236.31502,-83.04075,364.48835,37.43176,-13.23373,99.37188,8.359,378,274,10,9,3483,-104.43218,49.14325
7,3,0,"no_out","run",68.3,1.93,143,4.367,-12.96835,39.73948,83.097,93.0189,-0.32558,-19.95003,-34.77757,-40.28502,189.83036,63.83497,-131.97212,255.16387,13.71322,332.34514,152.04005,261.35469,-83.58371,323.44073,24.8003,-8.27177,95.30292,8.711,378,39,1,18,3484,48.38841,68.27686
8,7,2,"no_out","run",76.7,1.47,144,4.099,-1.38571,31.08662,100.8601,105.55121,-4.44506,-12.84732,-42.72379,-12.58497,221.47524,50.40461,-131.84242,270.21552,15.54443,323.08043,131.38458,261.22402,-35.76477,369.53409,18.42066,-0.68326,103.81826,8.711,378,321,21,18,3485,-51.3092,46.45366
7,6,-2,"no_out","run",57.16,1.167,120.708,5.706,-10.00785,61.32836,68.02222,92.13222,0.54759,-24.72478,-35.07363,-39.07131,156.38307,115.51066,-134.965,264.917,11.036,321.746,148.663,251.901,-97.89684,279.7269,43.35473,-7.04225,90.90471,8.86,379,74,10,27,3489,37.06816,14.8099
8,5,2,"no_out","no_run",83.206,1.135,148.349,6.573,6.27902,76.36755,51.85779,92.52384,0.5289,-31.82815,-33.93226,-0.83273,136.66519,156.26917,-141.446,253.236,-7.699,313.385,133.426,269.37,-8.58327,243.86102,55.36172,6.8315,94.32463,8.86,379,16,29,27,3491,-0.884270000000001,-69.52398
9,2,1,"no_out","run",71.624,1.835,181.237,3.87,17.69812,35.47877,86.75795,95.3882,1.59364,-19.03262,-31.4839,61.79019,184.65995,52.00859,-127.89,261.841,-6.929,320.169,121.324,256.409,139.5564,312.93572,21.92885,11.12425,96.91064,9.09,379,251,3,27,3493,18.2324,56.52672
7,3,2,"no_out","run",89.802,1.034,264.235,4.771,-14.10368,44.57876,65.19962,80.23198,0.42792,-21.30652,-25.82851,-49.67309,159.14054,76.69969,-143.234,232.763,-13.627,302.324,128.528,266.4,-102.04729,266.88863,33.86032,-11.96074,81.57732,8.705,379,86,12,27,3495,41.18671,34.12563
8,5,3,"no_out","run",70.593,1.234,195.778,5.172,-4.02331,50.7703,82.55589,97.00147,2.14869,-18.9338,-36.04022,1.8189,210.49356,92.2432,-141.296,267.663,-3.969,316.13,119.874,243.611,21.28342,367.60034,31.62955,-2.91447,98.74501,8.866,379,198,10,7,3498,25.25242,51.47034
8,4,-2,"no_out","run",73.3,1.73,166,4.634,12.32657,38.47561,80.56601,90.12879,-9.05626,-15.27559,-32.12815,21.21023,197.44307,68.58853,-142.07122,239.83011,-29.91713,304.97921,113.31944,282.09015,25.781,339.74271,26.82911,8.28502,89.9221,8.843,379,182,4,21,3499,55.69813,34.7635
8,8,3,"no_out","run",89.5,0.8,203,4.533,-1.4655,42.24597,73.38838,84.69194,4.71293,-20.76239,-31.45127,4.97029,172.17449,68.72895,-146.76356,260.17947,-6.81891,323.99386,132.98691,258.59001,21.85084,296.9601,30.21602,-1.35975,85.96226,8.843,379,240,4,21,3500,28.66975,-27.03376
9,5,-2,"no_out","run",78.5,1.2,172,3.068,14.25085,27.30624,73.30384,79.51208,4.97559,-19.21092,-24.76033,37.50653,135.1031,33.15837,-125.83568,264.16345,20.11526,279.88127,126.61829,214.6569,84.39499,237.88733,20.35285,11.17041,80.99627,8.843,379,226,22,21,3501,-42.2233,23.23043
8,7,8,"no_out","no_run",92.878,1.034,204.891,4.738,3.58338,47.23366,62.65968,78.54995,1.11316,-22.79764,-27.70257,24.73134,162.48527,80.61071,-126.553,265.69,-2.455,304.123,131.396,274.761,69.63761,279.68263,37.25784,3.02303,79.84204,8.592,380,237,6,5,3502,72.09261,-24.44037
7,2,0,"no_out","run",89.272,1.368,242.441,3.804,-24.49635,35.39598,65.28743,78.201,0.90998,-23.03748,-23.54179,-64.47879,148.3412,51.92429,-104.724,293.163,22.087,314.713,131.181,268.172,-129.34705,259.63933,27.1502,-20.3913,79.27286,8.672,382,334,29,24,3507,-24.62305,-33.52367
7,7,1,"no_out","run",80.273,1.235,205.071,4.671,-17.8021,52.77911,50.33321,75.07317,1.13169,-28.72843,-27.01488,-60.44836,113.11928,86.47638,-131.525,249.746,-10.226,308.961,130.697,266.837,-123.38807,182.975,44.70765,-19.00437,76.59332,8.672,382,334,29,24,3508,8.13693000000001,-66.771
7,5,1,"no_out","no_run",48.471,2.202,101.927,5.906,-13.69346,75.36573,35.19018,84.29622,2.86945,-36.33139,-29.22528,-64.57804,83.93716,142.72777,-155.578,212.674,-41.515,299.457,114.647,270.805,-122.25896,144.82712,63.52906,-21.26641,85.86575,8.672,382,334,29,24,3509,33.31904,-67.84688
9,1,0,"no_out","run",64.964,1.201,178.392,4.037,29.3987,40.2845,71.15993,86.89568,-0.63503,-23.63933,-30.79321,89.93067,146.34794,58.44411,-126.895,258.497,20.488,315.273,151.082,244.568,189.3417,230.71594,27.84377,21.9255,88.27635,8.672,382,427,9,24,3510,38.2597,-13.85206
8,8,2,"no_out","run",74.619,1.28,168.906,3.28,-10.15512,30.18519,91.6958,97.06901,1.28469,-20.34781,-29.28107,-8.84028,188.66401,39.68008,-123.329,249.417,17.415,305.978,140.985,234.522,-3.06844,338.39371,18.35047,-6.5518,98.39924,9.473,383,252,30,25,3512,-20.48344,32.41571
8,1,0,"no_out","run",92.623,0.967,262.427,5.172,-9.64678,50.16926,65.74251,83.25919,1.11316,-22.79764,-27.70257,-21.8073,165.66307,93.66095,-124.727,261.305,9.395,323.98,137.82,263.021,-35.00941,286.40839,36.89317,-8.37293,84.80705,9.272,384,180,15,30,3515,-44.40441,-37.57161
9,5,6,"no_out","run",84.941,1.234,208.709,6.44,21.45606,78.17763,47.00623,93.71067,-4.2128,-35.95352,-30.97083,42.33723,124.29124,161.20352,-117.452,256.403,23.461,299.9,138.915,256.985,69.75604,219.47134,56.99513,23.61236,94.92231,9.272,384,315,21,30,3516,-69.15896,-37.51366
7,2,0,"no_out","no_run",88.663,1.167,160.663,5.272,-6.82718,55.0943,43.09212,70.27747,-1.09325,-28.63882,-28.98075,-40.76793,119.83511,104.07437,-145.325,248.45,-21.986,309.535,113.17,288.008,-107.4968,224.87349,50.66358,-13.43144,77.03976,9.272,384,22,8,30,3518,37.8282,-23.57651
8,3,5,"no_out","run",91.742,1.067,237.417,6.239,-10.34384,68.66888,62.82874,93.64753,-0.67352,-27.31559,-35.17692,-21.93423,168.56871,144.18693,-127.215,273.215,25.692,322.112,147.398,263.787,-26.18979,301.13405,47.49044,-9.30458,94.59883,9.06,384,217,5,30,3520,-51.88179,-20.97795
7,1,2,"no_out","run",87.8,0.93,210,3.566,-15.0814,34.73523,74.20314,83.30721,-8.35518,-22.3062,-25.9397,-49.16475,152.19146,47.19835,-134.47988,255.0419,13.70075,325.1102,142.3006,267.68989,-113.47096,261.49398,24.97876,-11.32119,85.98761,8.584,384,507,11,13,3534,21.00892,6.45208000000002
7,3,1,"no_out","run",94.833,1,186.692,4.24,-7.37378,42.82217,58.78139,73.09831,0.59505,-22.59923,-21.89888,-32.28667,136.80843,66.65522,-143.262,234.98,-13.219,304.744,138.13,246.542,-77.78691,239.58721,36.09378,-6.84014,74.40769,8.089,386,286,17,13,3536,65.47509,4.60721000000001
9,5,1,"no_out","run",54.759,1.101,218.808,4.805,35.77064,43.05699,68.41905,88.40028,-1.04065,-24.39742,-32.00545,106.84388,147.65211,67.6008,-121.657,252.96,19.41,305.1,149.537,248.553,214.85271,231.05755,29.32646,27.24115,89.83018,9.372,386,160,12,24,3537,65.31571,-17.49545
8,8,5,"no_out","run",93.792,1.399,193.122,3.92,0.43801,35.29028,71.26097,79.52183,0.56772,-20.1635,-21.83802,-9.44648,163.86885,54.04345,-145.21,251.609,-19.454,320.008,138.065,283.178,-31.83055,290.62282,26.29002,0.47518,80.34826,9.309,387,214,13,20,3538,-12.37655,-29.38518
7,2,3,"no_out","run",78.682,1.835,176.627,3.237,-22.01144,26.04068,87.42354,93.8376,1.28469,-20.34781,-29.28107,-57.38318,170.61394,34.30535,-128.578,255.113,7.405,327.311,137.327,266.009,-118.96249,294.95469,16.30187,-13.89695,95.06174,9.282,387,89,28,20,3540,9.61551,39.84169
9,3,0,"no_out","run",56.278,1.635,259.939,3.203,38.43738,32.19894,86.97459,100.39315,1.22639,-25.0959,-32.62075,96.55822,164.52164,40.84069,-143.651,266.094,18.675,331.051,148.718,247.647,193.06806,269.69742,19.00003,23.38784,101.83507,9.255,387,300,13,20,3541,44.35006,22.05042
7,1,0,"no_out","run",72.077,1.669,166.298,2.736,-29.84352,27.26491,93.72209,102.06783,-0.59198,-26.51506,-31.99939,-54.20727,158.41448,29.37896,-139.332,267.036,13.219,310.07,135.272,253.493,-103.2122,287.17355,15.83237,-17.57786,103.36547,9.255,387,111,25,20,3544,36.1198,20.13755
9,8,0,"no_out","run",76.552,0.566,281.488,5.539,25.51618,53.22658,63.42772,86.64421,-3.35618,-26.71955,-33.80051,86.64548,151.47333,95.98164,-118.546,269.764,12.342,322.834,122.963,262.23,175.62936,252.65937,37.75068,21.55559,88.41089,9.255,387,251,3,20,3546,52.66636,-9.57063000000002
8,3,1,"no_out","run",65.369,1.401,160.884,5.005,-5.58797,47.29664,74.32752,88.27671,0.83374,-20.80449,-32.52939,-30.40869,188.12343,84.57235,-130.809,252.761,7.038,326.601,138.881,262.751,-69.54185,321.72065,32.50219,-4.05272,89.86338,9.255,387,274,10,20,3547,-76.57985,-4.88035000000002
9,3,-1,"no_out","run",63.383,1.368,151.004,3.838,18.77944,36.20224,83.67211,93.08218,1.69626,-19.88358,-26.07523,65.61688,177.45964,52.71471,-107.934,297.484,28.497,336.503,147.083,233.004,145.05587,293.46324,23.01853,12.20419,94.5522,9.147,387,267,10,20,3555,-2.02713,60.45924
9,3,-4,"no_out","run",97.748,1.5,263.695,4.138,28.1926,43.8309,53.06993,74.38002,-2.33478,-26.39368,-27.89225,77.24579,109.24923,65.40781,-130.202,259.53,23.713,321.142,133.594,249.78,158.0708,174.9345,36.25538,27.47074,75.79612,9.147,387,176,27,20,3556,24.4768,-74.8455
7,1,0,"no_out","run",57.754,3.303,116.664,4.738,-24.73572,44.66627,57.88312,77.18411,2.15067,-23.92791,-25.78911,-65.4831,146.10634,78.19394,-112.245,268.141,9.061,312.863,132.739,252.583,-116.11789,254.95837,35.44976,-23.01688,78.66872,9.147,387,426,28,20,3557,-3.87289,-13.18263
9,5,1,"no_out","run",55.1,2.2,138,4.233,19.88481,39.43975,66.76493,80.05283,1.78926,-11.93242,-10.75609,65.75332,160.06461,65.27509,-142.34879,249.6283,-14.47425,305.12402,132.18637,245.60123,143.58347,269.12044,30.35239,14.95606,87.06284,9.037,387,507,11,20,3559,11.3971,23.51921
9,2,1,"no_out","run",96.4,1.17,156,4.334,21.10041,43.32924,65.21765,81.09249,1.12274,-24.40777,-29.18135,65.75646,144.82908,67.41674,-101.88484,292.31646,34.37359,320.5541,142.08147,262.8228,139.13805,240.59309,31.8251,17.8107,82.20562,9.22,387,491,4,29,3560,-2.94342,-22.22971
9,7,1,"no_out","no_run",87.8,1.03,163,4.332,9.28809,45.59996,60.7224,76.50382,7.35339,-26.41245,-25.85265,39.68555,136.45023,70.3469,-123.48504,271.64296,21.59872,333.75435,145.39026,247.1524,92.87899,234.27628,37.08656,9.43194,76.57016,9.22,387,401,10,29,3563,-52.51127,-12.87612
9,1,1,"no_out","no_run",89.3,0.97,200,5.415,15.6693,60.03735,54.67417,82.69991,6.43642,-28.11788,-34.43313,66.8209,122.63677,110.2123,-130.9563,266.43326,12.6206,316.46915,129.49749,239.768,133.02604,207.87738,48.59471,17.4766,83.85776,9.22,387,275,19,29,3564,3.52855,-31.89062
9,3,3,"no_out","run",76.8,1.07,167,4.701,13.38527,49.31899,76.31285,91.84323,8.33226,-27.11081,-30.93446,58.5597,182.02704,81.23623,-119.37466,281.63157,29.64285,332.33164,137.07203,259.24779,136.24246,304.40103,32.73307,10.02839,92.19445,9.22,387,398,27,29,3565,-0.829570000000018,45.15324
8,6,0,"no_out","run",91.8,0.83,185,6.265,-4.85192,64.58785,74.54715,98.75428,11.675,-24.10248,-41.69637,9.86225,194.88907,138.50324,-110.01683,285.1555,48.32166,318.78605,147.82034,243.75246,38.42115,332.85358,41.97045,-3.51264,99.33345,9.22,387,309,27,29,3566,-9.90051,14.06753
8,6,0,"no_out","run",99.363,0.719,221.568,3.52,1.23657,32.17626,86.99396,92.76201,1.69626,-19.88358,-26.07523,13.25846,184.19285,43.17577,-125.104,268.342,23.191,310.945,133.071,235.181,37.39233,328.06259,20.5263,0.69715,94.0608,8.616,388,309,27,4,3567,14.20133,17.11759
9,7,-6,"no_out","run",68.061,1.435,208.096,4.571,14.00819,41.77954,84.9342,95.68478,1.71784,-18.26229,-33.64504,53.16831,201.02557,70.79767,-111.13,248.78,-12.651,304.738,127.973,259.301,119.3975,336.68436,25.93037,9.08807,97.46101,8.632,388,17,24,4,3568,-8.57550000000001,77.38336
7,3,-2,"no_out","run",63.181,3.669,154.148,3.07,-24.18126,25.63419,81.16873,88.48846,-0.62597,-24.36432,-27.17792,-52.39534,159.36376,32.60261,-121.755,241.562,15.668,310.553,133.779,250.697,-96.25603,281.12804,17.00122,-16.40347,89.71726,8.632,388,97,9,4,3569,25.49897,39.56604
7,8,2,"no_out","run",82.611,1.068,156.017,6.607,-15.05115,74.59809,57.25234,95.23257,1.71908,-30.91586,-38.68461,-43.64165,160.67873,161.46499,-119.187,258.336,11.94,306.527,138.265,260.081,-77.27248,288.29106,51.66949,-14.76466,96.44956,8.581,388,261,26,16,3572,41.91452,29.95506
9,2,0,"no_out","run",89.878,1.167,228.788,3.136,19.05407,26.00355,85.74641,91.60617,1.36086,-20.96977,-24.27679,52.03449,162.46446,33.64265,-124.388,248.556,3.235,293.774,141.486,247.046,111.31663,275.99739,16.71931,12.21711,92.78475,8.581,388,249,26,16,3576,-30.16937,28.95139
9,3,0,"no_out","run",66.342,1.302,186.813,3.77,30.19951,38.47149,78.48493,92.47676,-0.63503,-23.63933,-30.79321,87.77043,163.9225,53.87956,-131.203,293.529,22.775,329.842,145.48,255.084,184.14698,276.33851,24.9072,20.63194,93.71207,8.826,388,380,8,16,3578,38.66698,21.25451
8,3,2,"no_out","run",78.254,1.167,191.573,5.139,-17.35256,45.82671,83.38353,96.71614,2.14869,-18.9338,-36.04022,-45.54776,218.65231,86.28698,-146.65,260.433,18.588,319.597,147.578,239.362,-71.41317,368.47378,28.387,-11.8261,98.23822,8.826,388,432,9,16,3579,-90.00117,48.87678
7,2,2,"no_out","run",95.036,1.234,239.549,4.237,-22.72805,45.06655,61.07591,79.23273,2.15067,-23.92791,-25.78911,-75.0675,135.56258,72.00262,-147.355,265.346,-21.18,322.37,118.124,282.75,-159.82122,222.33603,34.83535,-19.98976,80.66132,8.228,388,97,22,16,3581,-12.46622,-43.00997
7,7,5,"no_out","no_run",91.471,1.201,190.737,4.638,-6.70114,50.12318,57.38259,76.48529,0.02376,-24.5059,-28.74096,-36.85469,138.10408,84.06401,-161.352,243.398,-30.433,300.89,122.768,262.873,-89.74657,240.09136,40.98444,-6.17989,78.12584,8.228,388,97,22,16,3582,71.60543,-3.30663999999999
7,4,2,"no_out","run",81.5,0.73,164,5.767,-31.99992,50.29974,61.22497,85.455,8.97734,-19.1035,-28.22609,-96.49667,160.05129,99.50289,-129.79961,259.44538,25.53561,317.84105,141.70813,265.81623,-176.59086,276.4724,37.54825,-27.3982,87.10557,7.877,388,398,27,29,3583,-46.79125,17.02702
8,8,1,"no_out","run",68.4,1.1,161,4.599,-22.5501,40.93761,74.41194,87.87224,12.20591,-18.28966,-26.95023,-48.13367,186.33637,70.76815,-140.32427,283.06579,6.96914,323.1412,139.35572,247.41829,-73.4505,326.71252,29.56793,-16.46539,87.80319,7.877,388,484,3,29,3584,-80.41964,3.57131999999996
7,1,1,"no_out","run",74.3,1.83,148,5.333,-13.9501,52.60031,80.75354,97.37829,-6.16606,-22.29892,-37.70157,-65.00912,204.81651,100.14649,-130.38703,266.23708,14.0257,326.96892,136.9725,262.3325,-139.9319,338.88277,33.38901,-9.71041,99.51998,8.157,388,280,5,16,3585,-9.54487,72.64569
7,1,3,"no_out","no_run",55.7,1.67,122,5.499,-17.49681,67.0124,46.96788,83.68263,-0.99517,-36.99656,-29.91138,-63.81725,109.52272,118.78778,-138.61894,270.09197,-21.32088,322.61238,108.27546,299.42047,-121.96729,187.84817,55.01199,-18.94214,83.78521,8.157,388,393,26,16,3586,16.65165,-82.2438
8,2,-3,"no_out","no_run",87.5,0.83,184,5.833,2.58085,62.22893,54.95056,83.0582,-6.6004,-28.79645,-24.58118,-6.6365,150.39669,118.4676,-124.73651,240.90248,-19.48888,302.90759,117.40358,271.23806,-24.78339,267.9525,48.59523,2.73564,84.50955,8.157,388,521,7,4,3587,-5.29451,-34.95509
7,7,1,"no_out","run",68.593,1.8,179.411,3.2,-30.10321,29.99283,79.49423,90.13936,-0.62597,-24.36432,-27.17792,-74.88929,151.52019,37.86478,-140.956,229.426,-20.201,294.708,127.51,251.642,-161.25971,262.32764,19.68024,-20.35048,91.44368,9.153,389,59,17,9,3589,-20.30371,32.90164
8,5,4,"no_out","run",74.485,2.036,230.159,4.004,14.61735,36.2711,97.49667,105.04694,2.06498,-18.78057,-34.90086,30.32245,221.58299,58.44698,-124.726,235.431,12.942,313.348,128.01,255.457,47.10933,384.92169,20.24158,8.54467,106.73778,9.44,390,222,24,11,3592,34.16733,71.57369
8,1,1,"no_out","no_run",64.744,1.667,127.243,6.407,12.3979,76.36176,48.66505,91.39536,1.32593,-34.09328,-33.07316,13.35758,127.21959,156.45182,-117.472,274.606,22.282,305.427,133.911,249.339,17.20216,225.72629,56.68227,13.7624,92.52276,9.44,390,73,9,11,3593,-5.07984,-79.70071
9,3,0,"no_out","run",66.806,1.268,155.199,3.07,22.339,27.76871,88.25442,95.17864,1.28469,-20.34781,-29.28107,58.83601,163.58817,34.33743,-150.594,272.872,15.82,335.922,137.819,274.417,132.11655,282.18986,17.20179,13.83476,96.42047,9.44,390,369,28,11,3594,-5.70245,7.77286000000004
8,5,3,"no_out","run",80.791,2.236,178.718,4.304,3.42856,40.02977,91.67885,100.0957,1.59364,-19.03262,-31.4839,28.14837,221.09353,63.18188,-128.334,251.846,-8.281,310.432,111.914,241.395,72.38902,378.95252,23.80862,1.92343,101.65689,9.44,390,237,6,11,3596,80.67002,68.52052
9,8,-3,"no_out","run",96.615,1.167,158.189,4.337,22.77329,46.04124,56.65704,76.47509,-2.33478,-26.39368,-27.89225,70.71659,126.57914,71.57441,-111.18,258.702,-11.217,318.81,125.79,250.313,148.0294,205.00777,37.27236,21.52866,77.88002,9.44,390,302,9,11,3597,22.2394,-45.30523
8,1,0,"no_out","run",81.842,1.435,197.727,4.338,12.8923,37.24263,88.19506,96.60017,1.59364,-19.03262,-31.4839,30.87781,221.34219,61.3201,-112.33,267.023,15.103,311.314,127.575,258.645,50.43916,383.88964,22.8519,8.28777,97.87676,9.44,390,222,24,11,3598,35.33616,72.57564
8,7,1,"no_out","run",91.464,1.335,222.953,3.837,3.60729,33.46047,63.91897,72.23746,0.94348,-20.87322,-17.75463,16.31818,142.60384,48.47283,-113.926,265.806,23.508,315.465,146.979,246.297,40.98497,255.77635,27.89166,3.07698,73.26581,9.44,390,31,7,11,3599,17.47697,-59.68865
8,1,1,"no_out","run",73.79,1.235,166.042,5.739,-15.1994,55.92177,69.8932,90.79277,0.87154,-22.78018,-34.38451,-38.68654,191.928,111.59275,-137.968,262.974,11.258,319.798,135.195,240.892,-55.74176,332.97495,38.07207,-12.23467,92.29691,9.44,390,199,16,11,3600,-66.99976,13.17695
8,3,-4,"no_out","run",98.285,0.667,227.819,5.706,-11.97724,55.99796,59.31507,82.44698,0.02376,-24.5059,-28.74096,-32.91973,159.74054,100.89474,-127.519,256.856,-6.894,323.451,120.452,255.972,-59.55547,279.60203,42.76478,-11.42551,83.83357,9.44,390,323,4,11,3601,-52.66147,-43.84897
7,3,3,"no_out","no_run",87.337,1.133,168.5,6.24,-16.45472,68.14773,50.25366,86.25719,2.90401,-33.94527,-33.02126,-45.2295,136.86913,146.14944,-128.721,241.924,-18.806,328.448,124.581,268.618,-76.33804,228.52541,53.30642,-18.29124,87.28787,9.44,390,268,13,11,3602,52.38296,-13.39859
8,4,8,"no_out","run",91.945,1.201,196.483,4.271,-3.20441,37.50232,86.04475,93.91694,1.59364,-19.03262,-31.4839,8.88346,201.53239,58.74167,-125.589,288.515,18.667,333.687,131.7,248.355,37.63549,343.99158,23.67409,-2.29897,95.3265,9.206,390,196,19,11,3604,18.96849,10.30458
8,3,0,"no_out","run",71.37,1.3,156.129,4.471,-13.46059,41.29899,68.16483,80.82845,0.59593,-20.15794,-23.43175,-28.14374,177.56595,67.58983,-142.976,257.029,-12.37,311.403,142.897,262.691,-38.68077,311.73265,30.96097,-11.21608,81.95898,9.206,390,70,12,11,3606,-26.31077,0.329649999999958
8,1,0,"no_out","run",59.177,1.935,139.305,4.171,0.7173,38.6353,69.46616,79.49055,0.59593,-20.15794,-23.43175,17.80401,166.1283,58.94757,-107.937,255.907,13.362,306.204,138.082,226.945,54.09853,286.90693,29.32519,0.31993,80.6665,9.206,390,58,19,11,3607,40.73653,-19.29707
8,1,0,"no_out","run",87.153,1.167,163.347,5.572,3.05302,50.34661,81.97522,96.24987,2.14869,-18.9338,-36.04022,24.98075,219.5274,101.34048,-125.151,258.843,-6.565,308.716,131.872,256.205,60.1487,367.166,31.32992,2.13334,97.92156,9.206,390,143,24,11,3609,66.7137,58.45
9,3,1,"no_out","run",68.415,1.334,158.154,4.138,17.56981,41.02932,80.54848,92.08779,0.76008,-19.19507,-28.07595,64.12634,178.21489,62.04257,-94.111,294.777,19.257,321.951,128.352,253.002,143.07739,293.02128,26.64865,11.93463,93.53318,9.378,390,405,3,11,3610,14.72539,40.01928
9,5,-1,"no_out","run",84.374,1.201,205.318,3.637,11.5222,34.7206,88.20922,95.49423,1.59364,-19.03262,-31.4839,43.83551,173.73426,47.01786,-107.99,264.795,21.199,304.995,126.867,256.845,109.24161,293.1045,21.53834,7.06511,97.1988,9.378,390,176,9,11,3614,-17.62539,36.2594999999999
9,1,0,"no_out","no_run",82.494,1.034,184.485,3.169,23.89949,28.8224,78.29303,86.78545,1.00403,-24.02968,-27.79466,60.75036,146.9177,37.25862,-125.966,278.985,12.915,324.862,130.1,252.1,133.64898,254.59324,19.64113,16.61587,87.89567,9.378,390,275,19,11,3616,3.54898,2.49324000000001
9,4,3,"no_out","run",68.623,2.068,173.35,3.07,18.1352,22.03369,91.8513,89.52653,2.79869,-23.52477,-26.2218,46.31438,163.21833,27.58978,-117.529,242.31,-3.023,312.519,128.79,260.473,99.2018,279.24871,13.43657,10.88341,97.42456,9.378,390,331,4,11,3619,-29.5882,18.77571
8,3,1,"no_out","run",82.556,1.068,157.091,4.138,-11.06631,34.51745,75.228,83.5055,0.56772,-20.1635,-21.83802,-23.63372,181.16225,54.10037,-121.65,265.522,-6.553,329.577,136.406,266.014,-34.48545,317.56012,24.61588,-8.33448,84.63337,9.243,390,237,12,11,3620,-27.93245,-12.01688
8,4,-11,"no_out","run",68.1,3.03,194,3.734,-17.77935,31.53786,92.4366,99.2737,5.80358,-16.67333,-29.21856,-38.38599,206.19155,45.99117,-150.40344,256.88128,-16.04018,325.74082,132.41146,258.66971,-64.66112,359.99024,19.02222,-11.89014,100.1214,9.186,390,563,4,29,3629,-48.62094,34.24942
